Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Provider,Mean,Std_Dev,Sample_Size
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Leadership_Avg,anthropic,2.0667,0.2537,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Leadership_Avg,google,2.2667,0.542,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Leadership_Avg,openai,2.433,0.4807,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Leadership_Avg,openrouter,3.8027,0.4601,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Status_Score,anthropic,2.7333,0.6397,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Status_Score,google,3.3333,0.8442,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Status_Score,openai,2.9333,0.2537,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Status_Score,openrouter,4.9,0.5477,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Warmth_Score,anthropic,2.6667,0.4795,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Warmth_Score,google,3.0333,0.3198,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Warmth_Score,openai,3.4333,0.504,30
region,Sales / Business Development,Europe,Neutral,Entry-Level,Communal,USA,Warmth_Score,openrouter,3.2667,0.4498,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Hireability_Score,deepseek,2.4,0.6747,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Hireability_Score,minimax,2.2667,0.4498,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Hireability_Score,qwen,3.4667,0.5713,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Hireability_Score,tencent,3.5667,0.6261,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Competence_Score,deepseek,2.2667,0.5208,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Competence_Score,minimax,2.1333,0.3457,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Competence_Score,qwen,2.8,0.4842,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Competence_Score,tencent,2.9,0.4026,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Fit_Score,deepseek,2.9333,0.8683,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Fit_Score,minimax,2.3,0.4661,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Fit_Score,qwen,3.6667,0.5467,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Fit_Score,tencent,3.6,0.6215,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Performance_Score,deepseek,2.9667,0.8503,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Performance_Score,minimax,2.3667,0.4901,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Performance_Score,qwen,3.4667,0.5713,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Performance_Score,tencent,3.6,0.6215,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Leadership_Avg,deepseek,1.7456,0.5514,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Leadership_Avg,minimax,2.089,0.2761,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Leadership_Avg,qwen,2.4333,0.504,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Leadership_Avg,tencent,2.5667,0.5683,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Status_Score,deepseek,2.2667,0.8683,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Status_Score,minimax,2.2,0.4068,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Status_Score,qwen,3.0333,0.1826,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Status_Score,tencent,2.6333,0.5561,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Warmth_Score,deepseek,2.8667,0.3457,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Warmth_Score,minimax,3.0,0.2626,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Warmth_Score,qwen,2.8667,0.3457,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,China,Warmth_Score,tencent,3.0,0.0,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,EU,Hireability_Score,mistral,4.4333,0.6261,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,EU,Competence_Score,mistral,3.5,0.5085,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,EU,Fit_Score,mistral,5.3333,0.6609,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,EU,Performance_Score,mistral,5.0,0.7428,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,EU,Leadership_Avg,mistral,3.4777,0.5652,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,EU,Status_Score,mistral,4.2,0.6103,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,EU,Warmth_Score,mistral,2.8333,0.379,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,SEA,Hireability_Score,sealion,4.1667,0.5921,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,SEA,Competence_Score,sealion,3.2,0.4068,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,SEA,Fit_Score,sealion,5.1667,0.5921,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,SEA,Performance_Score,sealion,4.5,0.7311,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,SEA,Leadership_Avg,sealion,2.333,0.4877,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,SEA,Status_Score,sealion,3.3333,0.5467,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,SEA,Warmth_Score,sealion,2.7,0.4661,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Hireability_Score,anthropic,3.9,0.8847,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Hireability_Score,google,4.0333,1.0662,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Hireability_Score,openai,3.9667,0.4901,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Hireability_Score,openrouter,5.4667,0.5074,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Competence_Score,anthropic,2.7,0.4661,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Competence_Score,google,3.5333,0.5713,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Competence_Score,openai,3.0667,0.3651,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Competence_Score,openrouter,4.0333,0.1826,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Fit_Score,anthropic,4.0,0.7878,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Fit_Score,google,4.2,1.2149,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Fit_Score,openai,3.9667,0.4901,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Fit_Score,openrouter,6.0,0.0,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Performance_Score,anthropic,3.9,0.8847,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Performance_Score,google,4.3333,0.9942,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Performance_Score,openai,3.9667,0.4901,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Performance_Score,openrouter,6.0,0.0,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,anthropic,2.2667,0.5833,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,google,2.267,0.6969,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,openai,2.765,0.4016,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,openrouter,4.6573,0.4742,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Status_Score,anthropic,2.9333,0.8277,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Status_Score,google,3.4667,0.8604,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Status_Score,openai,2.9667,0.4901,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Status_Score,openrouter,5.0333,0.1826,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Warmth_Score,anthropic,2.6333,0.4901,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Warmth_Score,google,2.9667,0.1826,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Warmth_Score,openai,3.0667,0.2537,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Agentic,USA,Warmth_Score,openrouter,3.4,0.4983,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Hireability_Score,deepseek,2.0667,0.5833,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Hireability_Score,minimax,2.1333,0.3457,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Hireability_Score,qwen,3.1333,0.6288,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Hireability_Score,tencent,3.3,0.7022,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Competence_Score,deepseek,2.1333,0.4342,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Competence_Score,minimax,2.0667,0.2537,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Competence_Score,qwen,2.7,0.4661,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Competence_Score,tencent,2.7333,0.4498,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Fit_Score,deepseek,2.3667,0.7649,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Fit_Score,minimax,2.1333,0.4342,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Fit_Score,qwen,3.2,0.6103,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Fit_Score,tencent,3.3333,0.7112,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Performance_Score,deepseek,2.4,0.8137,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Performance_Score,minimax,2.2,0.4068,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Performance_Score,qwen,3.1333,0.6288,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Performance_Score,tencent,3.3333,0.7112,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Leadership_Avg,deepseek,1.6,0.6747,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Leadership_Avg,minimax,2.1333,0.3457,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Leadership_Avg,qwen,2.2113,0.3964,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Leadership_Avg,tencent,2.2667,0.4498,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Status_Score,deepseek,1.7,0.6513,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Status_Score,minimax,2.1,0.3051,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Status_Score,qwen,2.9,0.4026,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Status_Score,tencent,2.3333,0.4795,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Warmth_Score,deepseek,2.7333,0.5208,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Warmth_Score,minimax,2.9667,0.1826,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Warmth_Score,qwen,3.0333,0.1826,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,China,Warmth_Score,tencent,3.1667,0.379,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,EU,Hireability_Score,mistral,3.7667,0.6261,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,EU,Competence_Score,mistral,3.1,0.3051,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,EU,Fit_Score,mistral,4.5667,0.9353,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,EU,Performance_Score,mistral,4.5333,0.7761,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,EU,Leadership_Avg,mistral,2.8667,0.5713,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,EU,Status_Score,mistral,3.6667,0.6609,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,EU,Warmth_Score,mistral,3.2667,0.4498,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,SEA,Hireability_Score,sealion,3.7333,0.5833,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,SEA,Competence_Score,sealion,3.0667,0.2537,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,SEA,Fit_Score,sealion,4.6667,0.7581,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,SEA,Performance_Score,sealion,4.1667,0.5307,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,SEA,Leadership_Avg,sealion,2.0777,0.2578,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,SEA,Status_Score,sealion,3.0333,0.3198,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,SEA,Warmth_Score,sealion,3.1,0.3051,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Hireability_Score,anthropic,3.4667,0.9732,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Hireability_Score,google,3.3333,0.9589,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Hireability_Score,openai,3.5667,0.6261,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Hireability_Score,openrouter,5.0333,0.6687,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Competence_Score,anthropic,2.4,0.4983,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Competence_Score,google,3.0333,0.4901,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Competence_Score,openai,2.8,0.4842,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Competence_Score,openrouter,3.9667,0.1826,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Fit_Score,anthropic,3.4667,0.9732,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Fit_Score,google,2.9333,1.0148,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Fit_Score,openai,3.5333,0.7303,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Fit_Score,openrouter,5.8,0.7611,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Performance_Score,anthropic,3.4667,0.9732,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Performance_Score,google,3.4333,0.9353,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Performance_Score,openai,3.5333,0.7303,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Performance_Score,openrouter,5.8,0.7611,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Leadership_Avg,anthropic,2.01,0.3754,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Leadership_Avg,google,1.8337,0.648,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Leadership_Avg,openai,2.3993,0.4499,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Leadership_Avg,openrouter,4.114,0.6275,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Status_Score,anthropic,2.6,0.7701,30
region,Sales / Business Development,Europe,Neutral,Senior-Level,Communal,USA,Status_Score,google,2.6667,0.7581,30
