Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Normality_p_value,Levene_p_value,Assumptions_Passed
region,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Status_Score,1.7324497589408543e-09,0.00029072714510382973,False
region,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Warmth_Score,0.0,0.006517180526627039,False
region,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Hireability_Score,4.4017198651534915e-11,0.0003235165284831245,False
region,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Competence_Score,0.0,0.00016142042968462743,False
region,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Fit_Score,0.0,1.0263421927278016e-06,False
region,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Performance_Score,1.7832852553163657e-10,0.0007166715640483748,False
region,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Leadership_Avg,8.683588953615335e-10,0.026573498917853773,False
region,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Status_Score,7.766376725845942e-12,7.713634968932605e-07,False
region,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Warmth_Score,4.4017198651534915e-11,0.0037859532781058473,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Hireability_Score,3.091207912461917e-06,0.08440806690679127,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Competence_Score,5.981489887632073e-10,0.007340603037970709,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Fit_Score,6.755821147747492e-07,0.18028191710704225,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Performance_Score,1.0492720714325061e-06,0.0019263434803768423,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Leadership_Avg,1.0146373947552326e-08,0.5246570052291606,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Status_Score,6.640075540820341e-08,0.37140599972290533,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Warmth_Score,1.7832852553163528e-10,0.014238091394972889,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Hireability_Score,2.9432415566184767e-11,0.007253177120317954,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Competence_Score,4.4017198651534915e-11,0.0032892772834318966,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Fit_Score,1.5934545221135135e-10,0.0008170939099887252,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Performance_Score,9.282848430411935e-10,0.3577994747601626,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Leadership_Avg,7.766376725845856e-12,0.0036096045208347657,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Status_Score,5.981489887632073e-10,0.04373282985186646,False
region,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Warmth_Score,4.808123142059477e-09,0.01591592140220619,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Hireability_Score,2.0942965174732143e-08,0.7516103083981299,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Competence_Score,1.7832852553163528e-10,0.8651405240907508,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Fit_Score,2.0942965174732143e-08,0.25023934240606804,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Performance_Score,6.640075540820181e-08,0.9405966722170488,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Leadership_Avg,2.0724191826849666e-10,0.028800634845814733,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Status_Score,4.4017198651534915e-11,0.041744255143779524,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,China,Warmth_Score,0.0,1.1059692064364943e-05,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Hireability_Score,7.563926247308895e-09,2.8169438540772694e-06,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Competence_Score,4.4017198651534915e-11,0.04048165843305347,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Fit_Score,1.7832852553163657e-10,8.897908842005995e-06,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Performance_Score,1.7324497589408543e-09,0.00011938312798244939,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,2.7770234151076702e-08,0.41263093178263077,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Status_Score,1.7324497589408543e-09,0.01810501262468361,False
region,Sales / Business Development,China,Balanced,Senior-Level,Agentic,USA,Warmth_Score,7.766376725845856e-12,7.857106476630209e-07,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Hireability_Score,1.803187030677128e-10,0.049130051796834266,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Competence_Score,7.766376725845856e-12,6.02991293972831e-07,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Fit_Score,1.803187030677128e-10,0.06313758429932051,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Performance_Score,4.808123142059477e-09,0.15165524191292246,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Leadership_Avg,9.170839333324052e-11,1.7295898746097384e-05,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Status_Score,7.766376725845856e-12,0.0036499769724962715,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,China,Warmth_Score,7.766376725845856e-12,0.031602534017478506,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Hireability_Score,7.46425273556029e-09,0.1465585392061404,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Competence_Score,7.619240129875905e-10,0.2578608517135176,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Fit_Score,2.428229013612647e-09,0.12555662393586547,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Performance_Score,8.605978488321693e-09,0.3066547703191104,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Leadership_Avg,1.4548684222093472e-07,0.007591933706225638,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Status_Score,4.1158110017537386e-08,0.6356660872067408,False
region,Sales / Business Development,China,Balanced,Senior-Level,Communal,USA,Warmth_Score,4.8081231420595115e-09,0.06923362027330272,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Hireability_Score,2.8242407130270454e-07,0.00021956474482917043,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Competence_Score,4.8081231420595115e-09,0.07823494408434647,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Fit_Score,4.897490013395953e-08,0.007463466958607811,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Performance_Score,2.8242407130270454e-07,0.004106089911511804,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Leadership_Avg,1.0232811721894976e-07,0.4683784978569083,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Status_Score,4.4321464656679315e-09,0.011908405840210249,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,China,Warmth_Score,0.0,0.0011101435308517034,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Hireability_Score,3.914394130713038e-08,0.20027341384820607,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Competence_Score,0.0,0.028218659112557973,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Fit_Score,0.0,7.393239573361349e-05,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Performance_Score,4.4017198651534915e-11,0.0003200914107673528,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,4.808123142059477e-09,0.011003792424157763,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Status_Score,4.4017198651534915e-11,1.5242567336528033e-05,False
region,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Warmth_Score,4.4017198651534915e-11,0.0070839065037539934,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Hireability_Score,6.640075540820316e-08,0.00829985183112628,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Competence_Score,1.1276526727470863e-09,0.0011383445778923279,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Fit_Score,1.8048364617492107e-06,0.0003240617590166018,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Performance_Score,4.432146465667962e-09,0.0013127222136381305,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Leadership_Avg,1.7324497589408543e-09,0.09418835897287528,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Status_Score,6.640075540820341e-08,0.28091588177550425,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Warmth_Score,5.981489887632073e-10,0.056369620820578906,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Hireability_Score,1.0842539475146563e-08,0.07801436343705176,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Competence_Score,7.766376725845942e-12,0.0005891523465605885,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Fit_Score,7.766376725845856e-12,0.04663906818341726,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Performance_Score,6.129504020594693e-11,0.1526191126386161,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Leadership_Avg,7.766376725845856e-12,6.760001608355519e-05,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Status_Score,1.0234976102365076e-10,0.005233408031319639,False
region,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Warmth_Score,6.640075540820341e-08,0.38791261429375073,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Hireability_Score,4.432146465667962e-09,0.3294108542847686,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Competence_Score,4.4017198651534915e-11,0.13636330783903478,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Fit_Score,1.8231743635890917e-07,0.17788825409220294,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Performance_Score,6.640075540820181e-08,0.0920382757106619,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Leadership_Avg,7.887562506747063e-11,0.0012777014656259113,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Status_Score,7.766376725845942e-12,0.003079920124811327,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Warmth_Score,0.0,4.227184198177977e-06,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Hireability_Score,3.317337834688198e-08,0.0021844021739711064,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Competence_Score,7.766376725845856e-12,0.0003702672247799323,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Fit_Score,0.0,7.520946539801258e-10,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Performance_Score,0.0,1.497042949643604e-09,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,3.1004801525765047e-09,0.08975703292150626,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Status_Score,7.766376725845856e-12,1.001555652535354e-07,False
region,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Warmth_Score,0.0,0.00019297976069655677,False
